Date,Campaing_Name,Ad-group,Trip_id,Keyword,Impressions,Clicks,CTR,Cost,Conversion Rate
2022-06-02,Wakacje dla par,All Inclusive 2022,awg48V51,romantyczne,74599,1564,"2,10","1305,72","16,45"
2023-03-03,Przygoda i eksploracja,Last Minute 2023,G3bAQpXL,ekstremalne,28883,26067,"90,25","3690,79","11,67"
2019-05-11,Rodzinne wakacje,Oferty Specjalne 2019,hvod8Mgq,dla dzieci,77918,68185,"87,51","1386,89","11,86"
2017-11-21,Wakacje budżetowe,Nowe Destynacje 2017,ejvWLKa2,oferty specjalne,22707,18786,"82,73","426,48","18,40"
2017-02-08,Egzotyczne destynacje,Last Minute 2017,qW5SdG2t,egzotyczne destynacje,15033,4761,"31,67","2227,54","13,43"
2018-12-28,Wakacje budżetowe,Last Minute 2018,mc4PMcm2,budżetowe wakacje,52160,240,"0,46","77,68","25,28"
2017-12-27,Wakacje dla par,First Minute 2017,iPAsWD1T,dla par,41181,27016,"65,60","3998,14","2,24"
2020-10-26,Egzotyczne destynacje,Oferty Specjalne 2020,8I0PBUPv,przygoda,19223,18497,"96,22","1773,12","18,70"
2017-03-13,Wakacje z dziećmi,All Inclusive 2017,xqPx1Ikl,dla dzieci,78077,13176,"16,88","2136,43","20,80"
2024-06-19,Relaks i wellness,Last Minute 2024,5JJYbdXS,relaks i wellness,96974,62864,"64,83","669,83","0,80"
2017-10-29,Rodzinne wakacje,Pakiety Wakacyjne 2017,JzWUueNm,dla dzieci,61057,59191,"96,94","267,05","1,67"
2022-04-23,Przygoda i eksploracja,First Minute 2022,albFsvbX,egzotyka,47704,24225,"50,78","1552,71","12,99"
2017-07-26,Egzotyczne destynacje,First Minute 2017,7iQahdUT,nieodkryte miejsca,82034,38682,"47,15","1145,26","11,45"
2016-12-25,Rodzinne wakacje,All Inclusive 2016,yplhJ00f,dla dzieci,90224,54696,"60,62","2716,61","8,93"
2018-06-27,Wakacje z dziećmi,Pakiety Wakacyjne 2018,ZcdNkGQ9,dla dzieci,81000,58607,"72,35","651,89","1,49"
2016-09-16,Luksusowe podróże,First Minute 2016,b6m3xhU4,wysoki standard,38830,9531,"24,55","995,91","18,77"
2022-12-18,Relaks i wellness,Nowe Destynacje 2022,leWSiytB,relaks i wellness,32607,9154,"28,07","2810,68","1,95"
2024-07-28,Wakacje dla par,Pakiety Wakacyjne 2024,we40WrlL,romantyczne,93764,86769,"92,54","1667,82","29,57"
2015-06-24,Relaks i wellness,All Inclusive 2015,SvZXTM6s,spa,2277,126,"5,53","2805,80","22,91"
2022-07-12,Wakacje z dziećmi,Nowe Destynacje 2022,XUq5VRxg,animacje dla dzieci,55816,2291,"4,10","4220,03","13,11"
2017-07-17,Egzotyczne destynacje,Pakiety Wakacyjne 2017,wVM2cB03,eksploracja,35559,2486,"6,99","2748,15","0,88"
2018-06-22,Luksusowe podróże,All Inclusive 2018,BdJUKD8n,relaks,12553,10920,"86,99","3184,67","17,04"
2016-04-24,Przygoda i eksploracja,Last Minute 2016,pMN2gjF0,ekstremalne,69209,46839,"67,68","1188,33","12,92"
2017-10-10,Wakacje z dziećmi,Last Minute 2017,tpc6HtRk,animacje dla dzieci,93232,36407,"39,05","2724,61","3,74"
2024-06-05,Wakacje budżetowe,Last Minute 2024,dsonBten,oferty specjalne,23319,19900,"85,34","2178,36","20,33"
2020-07-01,Egzotyczne destynacje,Pakiety Wakacyjne 2020,CU5KmSSS,plaże,69126,1423,"2,06","2544,38","6,14"
2021-03-08,Wakacje budżetowe,All Inclusive 2021,kjWs5O70,oszczędne podróże,21988,14005,"63,69","1269,44","29,62"
2017-04-27,Rodzinne wakacje,All Inclusive 2017,MQhNBH8m,dla dzieci,45682,12087,"26,46","2264,25","26,48"
2017-08-09,Wakacje dla seniorów,Last Minute 2017,rJE7Of0F,relaks i wellness,6034,1464,"24,26","1832,03","14,45"
2018-12-23,Przygoda i eksploracja,All Inclusive 2018,YlNURQjv,sport,65599,2181,"3,32","713,92","0,57"
2015-07-31,Przygoda i eksploracja,First Minute 2015,iX7HvPxB,aktywne wakacje,36346,25306,"69,63","1389,18","18,69"
2020-07-07,Rodzinne wakacje,Nowe Destynacje 2020,eHHNrE08,dla dzieci,21215,19863,"93,63","3495,50","11,51"
2020-09-18,Przygoda i eksploracja,First Minute 2020,SeSmBjo0,przygoda,22683,10566,"46,58","1907,94","26,98"
2024-05-24,Egzotyczne destynacje,Oferty Specjalne 2024,bdeUA90m,egzotyczne destynacje,16455,11282,"68,56","4697,37","28,68"
2024-05-22,Luksusowe podróże,First Minute 2024,655QcVCG,5-gwiazdek,96824,59557,"61,51","1785,01","2,48"
2024-11-29,Wakacje z dziećmi,First Minute 2024,n7IHtUry,dla dzieci,77753,52384,"67,37","2767,18","20,32"
2016-06-24,Luksusowe podróże,All Inclusive 2016,tLuSSQMz,wysoki standard,49427,48435,"97,99","747,45","15,38"
2020-01-22,Egzotyczne destynacje,All Inclusive 2020,EPqHAB3l,przygoda,60700,4481,"7,38","2183,01","12,64"
2017-09-04,Rodzinne wakacje,All Inclusive 2017,vVBOQ0hK,dla dzieci,97779,34413,"35,19","3093,58","26,33"
2019-03-25,Luksusowe podróże,Last Minute 2019,PYCYaSPC,wysoki standard,91598,51804,"56,56","3029,09","17,65"
2021-07-05,Przygoda i eksploracja,First Minute 2021,rasaZlgZ,przygoda,10472,3458,"33,02","280,97","9,03"
2022-11-25,Egzotyczne destynacje,Pakiety Wakacyjne 2022,bh7l8bUS,eksploracja,27025,24672,"91,29","4675,89","7,68"
2017-06-07,Egzotyczne destynacje,Pakiety Wakacyjne 2017,7kQrqj3R,nieodkryte miejsca,31200,7829,"25,09","3553,37","20,27"
2023-07-17,Relaks i wellness,First Minute 2023,t7XpgutH,dla seniorów,86157,32730,"37,99","2477,67","27,22"
2015-10-30,Wakacje budżetowe,Nowe Destynacje 2015,f1xKTyoP,oferty specjalne,98912,59635,"60,29","3208,59","1,16"
2021-04-28,Przygoda i eksploracja,Pakiety Wakacyjne 2021,f0ySLU9c,przygoda,10108,5960,"58,96","2642,67","18,46"
2024-07-23,Luksusowe podróże,First Minute 2024,UeCPPLUZ,5-gwiazdek,91087,7887,"8,66","1582,39","15,61"
2019-01-08,Przygoda i eksploracja,All Inclusive 2019,xKnBVZb3,egzotyka,25332,17031,"67,23","3191,09","15,04"
2016-02-15,Przygoda i eksploracja,Oferty Specjalne 2016,Aa5EKhY4,aktywne wakacje,99286,82192,"82,78","2827,65","26,21"
2016-11-12,Luksusowe podróże,Pakiety Wakacyjne 2016,5NhgWRIL,wysoki standard,71662,51143,"71,37","3434,80","25,76"
2020-05-10,Przygoda i eksploracja,Oferty Specjalne 2020,v0SbOf26,przygoda,89531,18652,"20,83","2887,98","21,71"
2018-09-29,Wakacje dla par,Pakiety Wakacyjne 2018,B3ecCcxU,relaks i wellness,49178,19799,"40,26","2852,72","25,49"
2018-05-26,Relaks i wellness,Last Minute 2018,sslEXd48,joga,24820,11380,"45,85","1281,11","20,57"
2022-02-28,Wakacje dla seniorów,Pakiety Wakacyjne 2022,VdO2fLA3,spokojne wakacje,77456,28165,"36,36","3130,66","5,59"
2023-05-28,Wakacje budżetowe,First Minute 2023,jRqITnXq,oferty specjalne,85934,21623,"25,16","2968,02","12,47"
2024-03-23,Egzotyczne destynacje,All Inclusive 2024,0XuI2R6S,przygoda,12135,1617,"13,33","1516,04","2,83"
2024-07-07,Wakacje dla par,First Minute 2024,inacfzVf,luksusowe podróże,66476,62295,"93,71","2318,97","22,20"
2020-05-23,Wakacje dla seniorów,All Inclusive 2020,lg0YA1Zm,dla seniorów,50785,9431,"18,57","4387,44","8,47"
2017-01-09,Egzotyczne destynacje,Last Minute 2017,xtjCx28k,plaże,65126,41792,"64,17","4684,68","17,94"
2021-08-18,Wakacje dla par,Pakiety Wakacyjne 2021,CSR8GD7A,luksusowe podróże,84566,27335,"32,32","2978,47","15,98"
2020-06-03,Rodzinne wakacje,Nowe Destynacje 2020,dyugRMiJ,dla dzieci,45731,28870,"63,13","3539,02","25,39"
2023-05-27,Wakacje budżetowe,All Inclusive 2023,DD8G7017,oferty specjalne,15972,13253,"82,98","4118,34","1,49"
2019-11-19,Relaks i wellness,First Minute 2019,G5GFm6XK,spa,31574,8210,"26,00","4344,69","2,25"
2020-09-23,Przygoda i eksploracja,Pakiety Wakacyjne 2020,OVfCpBYP,przygoda,44687,31321,"70,09","964,64","9,72"
2023-02-16,Egzotyczne destynacje,Last Minute 2023,ruZXyF0b,dzika przyroda,22943,5881,"25,63","3608,94","1,66"
2022-06-09,Wakacje dla seniorów,Last Minute 2022,VaZs1Iaz,relaks i wellness,34492,3218,"9,33","1249,47","2,62"
2024-09-07,Przygoda i eksploracja,Nowe Destynacje 2024,1ARLMt2c,egzotyka,27498,15261,"55,50","1123,71","12,81"
2016-05-25,Wakacje dla seniorów,Last Minute 2016,vnjEPCKM,dla seniorów,56311,34074,"60,51","161,20","12,74"
2016-01-11,Przygoda i eksploracja,All Inclusive 2016,B2MzLKMO,sport,2858,369,"12,91","1742,49","16,34"
2020-05-04,Wakacje dla par,Oferty Specjalne 2020,1TIvZAZF,relaks i wellness,11208,9504,"84,80","1358,98","12,70"
2019-06-03,Wakacje z dziećmi,Last Minute 2019,0MuKWefO,animacje dla dzieci,97505,13307,"13,65","4730,52","8,75"
2015-10-19,Rodzinne wakacje,Nowe Destynacje 2015,VQJGczQB,rodzinne wakacje,4806,935,"19,45","485,57","8,32"
2018-08-23,Przygoda i eksploracja,Last Minute 2018,5n8siz6g,sport,42073,40980,"97,40","2173,16","7,79"
2024-08-05,Luksusowe podróże,Pakiety Wakacyjne 2024,8Uyot2Cz,luksusowe podróże,6638,2443,"36,80","130,46","29,56"
2016-12-03,Rodzinne wakacje,Oferty Specjalne 2016,d7tYwpcN,dla dzieci,27595,11292,"40,92","1371,22","7,21"
2015-09-10,Wakacje z dziećmi,Nowe Destynacje 2015,FwChgv5W,rodzinne wakacje,94231,29603,"31,42","4524,75","27,70"
2020-08-04,Luksusowe podróże,Oferty Specjalne 2020,lrApzVSy,5-gwiazdek,49394,42743,"86,53","3392,89","7,78"
2017-09-07,Egzotyczne destynacje,First Minute 2017,lUP1AG0n,egzotyczne destynacje,13067,1691,"12,94","1036,25","26,36"
2023-03-28,Wakacje budżetowe,Oferty Specjalne 2023,xM6ADdDa,oszczędne podróże,31752,27879,"87,80","3608,14","21,02"
2023-07-31,Wakacje dla par,Oferty Specjalne 2023,DHDJLkxt,romantyczne,69390,69144,"99,65","1067,76","3,08"
2018-09-22,Rodzinne wakacje,Last Minute 2018,A0Qb73fR,dla dzieci,55434,20862,"37,63","4591,99","29,98"
2024-09-25,Egzotyczne destynacje,First Minute 2024,sHwGKLgX,plaże,17759,3038,"17,11","3258,42","12,04"
2020-05-04,Rodzinne wakacje,Pakiety Wakacyjne 2020,sW7QEAyD,rodzinne wakacje,92957,978,"1,05","2690,50","3,46"
2019-10-12,Egzotyczne destynacje,Nowe Destynacje 2019,2XThIYez,eksploracja,96795,43439,"44,88","3414,09","1,60"
2020-05-18,Luksusowe podróże,First Minute 2020,8l9INMNy,5-gwiazdek,51449,16989,"33,02","4804,01","1,94"
2019-12-04,Przygoda i eksploracja,Pakiety Wakacyjne 2019,ssuIKiz0,aktywne wakacje,76594,5056,"6,60","1974,10","2,12"
2023-10-04,Luksusowe podróże,First Minute 2023,1R7un23y,5-gwiazdek,88414,37146,"42,01","135,15","6,77"
2021-06-13,Egzotyczne destynacje,Pakiety Wakacyjne 2021,PnVQ1tMQ,nieodkryte miejsca,42062,34313,"81,58","4174,58","29,26"
2023-10-31,Relaks i wellness,Oferty Specjalne 2023,mfjt1tGV,relaks i wellness,59113,21230,"35,91","4331,18","18,55"
2016-05-20,Wakacje dla par,Nowe Destynacje 2016,DWn1PE9i,luksusowe podróże,78703,18500,"23,51","4612,71","20,97"
2017-06-25,Luksusowe podróże,Oferty Specjalne 2017,YhooVWLi,luksusowe podróże,15372,11348,"73,82","3123,99","14,22"
2019-02-23,Rodzinne wakacje,Pakiety Wakacyjne 2019,vzKIKHGX,rodzinne wakacje,29672,12545,"42,28","3976,22","16,98"
2023-08-21,Wakacje budżetowe,First Minute 2023,yU4AghfY,oszczędne podróże,56166,42948,"76,47","485,21","0,57"
2021-02-04,Przygoda i eksploracja,All Inclusive 2021,xEy9mJMs,ekstremalne,71869,27187,"37,83","4070,09","18,24"
2017-02-17,Wakacje budżetowe,Oferty Specjalne 2017,jevouVNc,oferty specjalne,2060,1915,"92,96","516,24","19,62"
2022-01-10,Wakacje dla seniorów,Nowe Destynacje 2022,2CHOcf7R,spokojne wakacje,99500,93060,"93,53","640,27","21,40"
2018-03-16,Wakacje dla par,First Minute 2018,1ddfdZIb,romantyczne,78683,35386,"44,97","2631,59","22,73"
2022-01-09,Luksusowe podróże,All Inclusive 2022,bAHEnp14,wysoki standard,75114,53538,"71,28","3552,35","4,71"
2020-09-29,Przygoda i eksploracja,Last Minute 2020,VxNKURDW,egzotyka,97975,23473,"23,96","715,47","11,24"
2018-06-14,Relaks i wellness,Pakiety Wakacyjne 2018,873OVNKL,joga,61193,26649,"43,55","1861,59","18,95"
2016-01-18,Przygoda i eksploracja,Oferty Specjalne 2016,3VZ2YcaF,ekstremalne,10283,4835,"47,02","2739,39","24,27"
2017-01-31,Egzotyczne destynacje,Pakiety Wakacyjne 2017,4F02KNOH,dzika przyroda,24967,7411,"29,68","4139,71","16,68"
2017-05-05,Przygoda i eksploracja,Nowe Destynacje 2017,hDDBMSYt,aktywne wakacje,65278,44702,"68,48","3932,95","19,92"
2016-07-29,Egzotyczne destynacje,All Inclusive 2016,VDTo1n0K,dzika przyroda,70263,3338,"4,75","4328,79","2,85"
2017-06-21,Rodzinne wakacje,Last Minute 2017,EJ3nohYa,rodzinne wakacje,93966,870,"0,93","3845,24","28,20"
2020-12-04,Rodzinne wakacje,First Minute 2020,jnwr30g0,dla dzieci,96955,1241,"1,28","4326,67","29,91"
2021-01-08,Wakacje dla par,Oferty Specjalne 2021,xDBdGvlo,relaks i wellness,68508,56757,"82,85","1185,23","15,53"
2024-03-05,Luksusowe podróże,Pakiety Wakacyjne 2024,rV2hglio,wysoki standard,83436,19572,"23,46","2297,44","20,52"
2018-06-09,Wakacje dla par,Pakiety Wakacyjne 2018,hgz3FTja,dla par,91529,76476,"83,55","2239,92","0,93"
2016-09-23,Wakacje dla seniorów,All Inclusive 2016,M3NO6vKs,relaks i wellness,18311,515,"2,81","233,34","8,83"
2018-10-04,Wakacje budżetowe,First Minute 2018,ZHdOn3T7,budżetowe wakacje,36459,17741,"48,66","2697,53","15,60"
2023-11-19,Wakacje dla seniorów,First Minute 2023,5ZBlm5vU,dla seniorów,52841,48088,"91,01","3906,60","24,85"
2016-02-21,Wakacje budżetowe,All Inclusive 2016,iSAjc0oA,oszczędne podróże,38650,17350,"44,89","3313,33","17,47"
2022-08-21,Wakacje z dziećmi,Last Minute 2022,FjFyfqIh,dla dzieci,73112,19276,"26,37","4574,64","21,33"
2016-11-03,Relaks i wellness,First Minute 2016,hf8MbxME,relaks i wellness,24759,13115,"52,97","3170,81","17,03"
2018-10-21,Egzotyczne destynacje,All Inclusive 2018,NsdoP6jE,plaże,11330,6559,"57,89","3964,74","26,56"
2017-03-21,Egzotyczne destynacje,First Minute 2017,NtXIGvZs,plaże,65499,46891,"71,59","4231,31","8,54"
2024-11-01,Rodzinne wakacje,All Inclusive 2024,TDFmNih2,rodzinne wakacje,88776,52288,"58,90","2952,63","2,07"
2020-07-31,Relaks i wellness,Last Minute 2020,lx1a0XzC,joga,97866,21837,"22,31","2098,25","13,38"
2022-12-20,Luksusowe podróże,Nowe Destynacje 2022,cqofcY5j,luksusowe podróże,36648,33424,"91,20","1216,32","5,48"
2024-05-11,Relaks i wellness,All Inclusive 2024,tpXjhlC8,joga,11597,1054,"9,09","2600,09","1,67"
2021-03-01,Egzotyczne destynacje,Last Minute 2021,6n5FUJNQ,egzotyczne destynacje,58160,724,"1,24","4237,63","6,13"
2015-06-27,Wakacje dla seniorów,Last Minute 2015,TScBqpXi,spokojne wakacje,12500,5790,"46,32","4240,49","17,29"
2016-12-31,Luksusowe podróże,Oferty Specjalne 2016,UGo1RqK8,wysoki standard,40751,4670,"11,46","3342,17","28,23"
2017-04-19,Wakacje dla seniorów,Last Minute 2017,0iwKsv1P,relaks i wellness,54133,28530,"52,70","762,53","12,46"
2017-05-24,Luksusowe podróże,Oferty Specjalne 2017,yD2kmWkb,luksusowe podróże,91237,3129,"3,43","546,03","4,00"
2018-02-09,Egzotyczne destynacje,Pakiety Wakacyjne 2018,rZB9SWNB,przygoda,81056,52054,"64,22","1147,83","6,20"
2024-01-31,Relaks i wellness,Pakiety Wakacyjne 2024,kVVX0tux,relaks i wellness,63421,58408,"92,10","1092,43","28,39"
2019-06-29,Luksusowe podróże,Oferty Specjalne 2019,VcAStdi7,relaks,92012,2804,"3,05","1010,92","8,96"
2015-07-09,Wakacje dla par,Last Minute 2015,OQEI6Lpq,luksusowe podróże,94219,41248,"43,78","3210,39","22,40"
2022-03-01,Wakacje dla par,Oferty Specjalne 2022,MzkNP4IL,romantyczne,61097,45634,"74,69","3405,67","18,22"
2015-11-18,Wakacje budżetowe,Pakiety Wakacyjne 2015,8uXq9HDE,oferty specjalne,98404,52000,"52,84","2594,80","12,84"
2019-04-19,Wakacje budżetowe,Nowe Destynacje 2019,a0qATD6b,oszczędne podróże,25356,3253,"12,83","4130,33","23,28"
2015-02-20,Przygoda i eksploracja,Oferty Specjalne 2015,mQPcYOUE,aktywne wakacje,74974,66711,"88,98","1350,99","23,52"
2016-04-21,Luksusowe podróże,First Minute 2016,BHBIcLnE,wysoki standard,43586,33160,"76,08","1449,29","9,30"
2015-11-29,Wakacje dla par,First Minute 2015,J98xbRdn,luksusowe podróże,12644,5278,"41,74","192,54","22,66"
2017-09-23,Wakacje budżetowe,First Minute 2017,TZDfg1eQ,oferty specjalne,54566,51037,"93,53","2611,91","9,13"
2016-05-06,Wakacje dla seniorów,Oferty Specjalne 2016,NtnWsXQg,dla seniorów,40303,16545,"41,05","4379,89","21,76"
2016-02-10,Przygoda i eksploracja,Nowe Destynacje 2016,7PlHOThz,przygoda,57696,11935,"20,69","3373,18","21,89"
2018-08-11,Przygoda i eksploracja,Nowe Destynacje 2018,CfLNxhGY,aktywne wakacje,8163,3074,"37,66","1746,97","0,34"
2024-03-06,Wakacje dla seniorów,Last Minute 2024,43knfgXu,dla seniorów,52414,39508,"75,38","2711,10","23,37"
2021-12-02,Wakacje dla seniorów,Pakiety Wakacyjne 2021,LViJpk2n,relaks i wellness,1700,1648,"96,94","3462,61","15,23"
2017-10-15,Wakacje dla seniorów,All Inclusive 2017,gHxq3sYS,dla seniorów,33405,2665,"7,98","550,56","13,03"
2018-04-19,Wakacje budżetowe,Pakiety Wakacyjne 2018,bUheb8jE,oszczędne podróże,38848,23317,"60,02","4060,71","7,79"
2024-10-21,Luksusowe podróże,First Minute 2024,XP0ry0id,relaks,64809,19284,"29,76","2326,54","1,99"
2021-05-04,Rodzinne wakacje,Oferty Specjalne 2021,vGc3nYe6,dla dzieci,95910,81604,"85,08","924,17","8,70"
2015-01-18,Przygoda i eksploracja,All Inclusive 2015,nc2A9ncB,aktywne wakacje,90400,70545,"78,04","1397,92","6,15"
2018-04-27,Relaks i wellness,First Minute 2018,ie6f8nBp,spa,3233,2142,"66,25","4052,51","5,53"
2022-02-05,Wakacje dla seniorów,Nowe Destynacje 2022,Tq5k7s1y,relaks i wellness,51596,8350,"16,18","274,50","10,64"
2019-04-09,Egzotyczne destynacje,Oferty Specjalne 2019,UjCLpqeF,dzika przyroda,11610,7570,"65,20","334,52","23,47"
2020-07-24,Luksusowe podróże,Last Minute 2020,TzI4Bhri,wysoki standard,6384,4002,"62,69","4192,96","16,77"
2022-02-21,Wakacje dla par,All Inclusive 2022,KdFO0Rv9,dla par,92386,33897,"36,69","3524,46","7,95"
2022-07-09,Luksusowe podróże,All Inclusive 2022,ROAMLFhS,5-gwiazdek,35397,30778,"86,95","521,25","28,18"
2024-01-30,Luksusowe podróże,Pakiety Wakacyjne 2024,VmaFYxuq,5-gwiazdek,61299,4841,"7,90","3605,51","21,59"
2020-07-31,Relaks i wellness,First Minute 2020,HZ77OQZf,dla seniorów,49885,30646,"61,43","3793,80","8,64"
2023-07-13,Wakacje dla par,Last Minute 2023,Z5sVyo6O,luksusowe podróże,56830,35301,"62,12","2117,85","2,55"
2021-09-16,Egzotyczne destynacje,Nowe Destynacje 2021,Xe1acssE,plaże,2457,358,"14,57","999,94","2,88"
2015-06-06,Rodzinne wakacje,First Minute 2015,rXbsYtgh,rodzinne wakacje,20249,3201,"15,81","3889,35","8,04"
2017-01-25,Relaks i wellness,Oferty Specjalne 2017,AX5VsyUR,relaks i wellness,20682,13341,"64,51","2203,46","13,42"
2017-04-05,Rodzinne wakacje,Pakiety Wakacyjne 2017,tABkCtPY,dla dzieci,45722,26407,"57,76","1371,12","25,88"
2024-05-12,Rodzinne wakacje,First Minute 2024,x94TOyCS,rodzinne wakacje,79280,46670,"58,87","785,81","4,19"
2024-11-30,Luksusowe podróże,Pakiety Wakacyjne 2024,XvUW4UQJ,wysoki standard,44866,32061,"71,46","3944,23","21,53"
2020-08-04,Rodzinne wakacje,Pakiety Wakacyjne 2020,jvarkNjl,rodzinne wakacje,90360,53262,"58,94","4145,64","28,58"
2018-05-28,Wakacje z dziećmi,First Minute 2018,ylZKd1Gf,dla dzieci,16371,14664,"89,57","95,04","15,33"
2021-04-02,Wakacje z dziećmi,First Minute 2021,MKKM8iSj,dla dzieci,98261,54009,"54,96","2749,55","26,18"
2016-12-18,Wakacje budżetowe,All Inclusive 2016,0qNtAwIV,budżetowe wakacje,96620,46767,"48,40","2662,92","14,67"
2020-03-20,Rodzinne wakacje,First Minute 2020,JuN1rgtl,rodzinne wakacje,76216,8695,"11,41","2378,20","22,23"
2022-12-20,Wakacje dla seniorów,All Inclusive 2022,oLolKb8V,spokojne wakacje,62386,47475,"76,10","3796,21","19,06"
2024-03-06,Wakacje dla seniorów,Nowe Destynacje 2024,ZVecFbrS,relaks i wellness,10327,9838,"95,26","926,28","20,78"
2022-09-08,Egzotyczne destynacje,Nowe Destynacje 2022,0Z9JQO5k,plaże,95251,61460,"64,52","3273,78","10,66"
2019-01-25,Rodzinne wakacje,Nowe Destynacje 2019,B0k4I515,dla dzieci,58204,26276,"45,14","4699,71","21,14"
2024-01-01,Relaks i wellness,Last Minute 2024,PgCJipiT,spa,64844,16465,"25,39","2952,21","10,75"
2023-03-11,Wakacje z dziećmi,All Inclusive 2023,bsExYmRJ,rodzinne wakacje,90359,55578,"61,51","4376,36","4,70"
2016-07-24,Wakacje dla par,Pakiety Wakacyjne 2016,J1kJBHky,dla par,41888,33269,"79,42","198,60","6,70"
2016-09-16,Wakacje dla seniorów,Pakiety Wakacyjne 2016,Z9dRmegg,dla seniorów,35978,20768,"57,72","241,62","10,49"
2015-10-01,Rodzinne wakacje,Pakiety Wakacyjne 2015,fkrYZsBY,rodzinne wakacje,51961,3788,"7,29","4827,23","4,12"
2021-09-17,Relaks i wellness,Oferty Specjalne 2021,TsUlqIRK,dla seniorów,48321,22518,"46,60","2704,06","15,93"
2017-09-20,Relaks i wellness,Last Minute 2017,VkGS7Khd,spa,65553,2193,"3,35","3957,79","17,32"
2018-02-08,Rodzinne wakacje,First Minute 2018,1fCcfpkH,dla dzieci,81341,77465,"95,23","4574,49","3,20"
2019-12-11,Luksusowe podróże,Last Minute 2019,T9HI24RY,5-gwiazdek,51975,17734,"34,12","2685,33","11,60"
2023-04-08,Wakacje z dziećmi,All Inclusive 2023,kuX4vIC6,rodzinne wakacje,6630,5117,"77,18","1953,68","2,51"
2017-04-14,Relaks i wellness,Last Minute 2017,VODS9mt8,relaks i wellness,73720,68980,"93,57","1725,01","24,17"
2023-08-08,Wakacje budżetowe,Pakiety Wakacyjne 2023,FxjPMERg,oszczędne podróże,62253,48100,"77,27","4627,68","13,31"
2021-09-04,Egzotyczne destynacje,Nowe Destynacje 2021,Ik7yyHOq,dzika przyroda,85223,4064,"4,77","4772,91","22,21"
2020-06-07,Relaks i wellness,Nowe Destynacje 2020,hjEjZleK,joga,75367,46322,"61,46","216,27","22,64"
2018-08-21,Wakacje z dziećmi,First Minute 2018,87KwhKTx,rodzinne wakacje,57975,17175,"29,62","2581,39","11,78"
2018-11-28,Luksusowe podróże,First Minute 2018,gyU9pA18,luksusowe podróże,27160,20197,"74,36","3352,68","22,69"
2022-01-24,Relaks i wellness,Nowe Destynacje 2022,peRKqiIA,zdrowie,51818,48202,"93,02","528,86","18,22"
2019-10-28,Relaks i wellness,Last Minute 2019,zhsEeVZ6,relaks i wellness,48023,33531,"69,82","1230,80","12,80"
2017-12-12,Luksusowe podróże,Oferty Specjalne 2017,PCmLjpsW,relaks,60326,28640,"47,48","246,59","14,91"
2021-12-16,Przygoda i eksploracja,Nowe Destynacje 2021,YoSY7BcH,ekstremalne,81565,69592,"85,32","4299,98","6,18"
2023-01-09,Wakacje dla seniorów,Nowe Destynacje 2023,Kog84Pum,relaks i wellness,74998,27458,"36,61","306,84","17,70"
2024-12-24,Wakacje dla par,All Inclusive 2024,jGWl9wK6,relaks i wellness,45997,14720,"32,00","3096,83","19,40"
2023-03-27,Wakacje dla seniorów,Oferty Specjalne 2023,q4zrxOqq,relaks i wellness,86843,86202,"99,26","132,17","10,59"
2017-12-26,Egzotyczne destynacje,Nowe Destynacje 2017,mGOfMcQ3,egzotyczne destynacje,4713,509,"10,80","2450,51","19,46"
2019-11-02,Wakacje dla seniorów,Last Minute 2019,J27XUmHS,spokojne wakacje,48764,36135,"74,10","111,00","27,12"
2019-05-14,Przygoda i eksploracja,First Minute 2019,YuCAEWdE,aktywne wakacje,72695,72083,"99,16","3472,85","22,87"
2015-09-02,Luksusowe podróże,All Inclusive 2015,3lAfITkP,luksusowe podróże,29844,14708,"49,28","4957,22","13,32"
2023-06-11,Wakacje budżetowe,Pakiety Wakacyjne 2023,1ktreej8,budżetowe wakacje,78942,32893,"41,67","2769,50","8,96"
2021-01-14,Wakacje z dziećmi,Nowe Destynacje 2021,fAZzDuhC,animacje dla dzieci,13578,6739,"49,63","3343,85","13,26"
2024-02-05,Relaks i wellness,Pakiety Wakacyjne 2024,lqILUba3,zdrowie,72640,48858,"67,26","1200,46","5,71"
2020-09-19,Wakacje dla seniorów,All Inclusive 2020,SaQcFmvG,dla seniorów,40663,28640,"70,43","2863,92","27,80"
2015-11-01,Wakacje dla seniorów,First Minute 2015,Tnwc0Ltm,spokojne wakacje,11309,8435,"74,59","1549,71","13,87"
2018-08-02,Przygoda i eksploracja,First Minute 2018,uTtLEg0Y,przygoda,46669,40328,"86,41","2968,41","20,17"
2021-02-22,Wakacje budżetowe,Oferty Specjalne 2021,E3IwcKej,oszczędne podróże,88083,44932,"51,01","2352,68","15,57"
2021-04-06,Wakacje budżetowe,All Inclusive 2021,Qnu32xv6,oszczędne podróże,15110,14233,"94,20","854,38","10,40"
2017-04-24,Egzotyczne destynacje,Last Minute 2017,Ly4TLAe3,egzotyczne destynacje,91749,73460,"80,07","1495,44","9,80"
2022-01-28,Wakacje z dziećmi,First Minute 2022,M3gw1pfS,rodzinne wakacje,95872,93476,"97,50","4103,07","28,13"
2023-05-23,Wakacje z dziećmi,All Inclusive 2023,dRcbZTLN,animacje dla dzieci,99889,82939,"83,03","3155,66","27,45"
2021-02-12,Luksusowe podróże,Oferty Specjalne 2021,7OBWY3Fp,wysoki standard,2880,132,"4,58","4758,73","8,93"
